customer_id,customer_name,address,city,state,zip
CUST000686,Hartford Liquors,"5538 Hill Pl, Unit B",Hartford,CT,06132
CUST000687,7-Eleven Store #9524,"4254 Center Blvd, Ste A",Fort Worth,TX,76125
CUST000688,Best Western Premier Springfield,4901 Chestnut Blvd,Springfield,IL,62735
CUST000689,Main Street Liquors,2442 Church Ln,Cleveland,OH,44195
CUST000690,Kona Grill,8290 Green Blvd,Seattle,WA,98138
CUST000691,Chili's,"7155 Spring Way, Ste A",Virginia Beach,VA,23497
CUST000692,Smith's Diner,6215 Green St,Sacramento,CA,95816
CUST000693,Mama Chen's,"1238 Cedar Pkwy, Suite 200",Burlington,VT,05418
CUST000694,Salt Lake City Liquors,2566 Willow Way,Salt Lake City,UT,84155
CUST000695,Savannah Bistro,"5813 Willow St, Unit B",Savannah,GA,31406
CUST000696,Hampton Inn by Hilton Tulsa,3491 Industrial Pl,Tulsa,OK,74161
CUST000697,Olive Garden,7088 River Way,Philadelphia,PA,19103
CUST000698,Charlotte Taproom,"5831 Union Ave, Unit B",Charlotte,NC,28283
CUST000699,Four Seasons Miami,"9272 Walnut Rd, Unit B",Albuquerque,NM,87129
CUST000700,Cracker Barrel,8379 Broad Ave,Birmingham,AL,35290
CUST000701,Jersey City Brewing Co.,9566 Industrial Dr,Jersey City,NJ,07388
CUST000702,Golden Corral,9337 Magnolia Pkwy,Philadelphia,PA,19174
CUST000703,The Esposito House,8570 Bay Pl,Wilmington,DE,19800
CUST000704,Buffalo Wild Wings,6858 Green Rd,Sioux Falls,SD,57155
CUST000705,Kona Grill,"1549 Hill Ct, #101",Providence,RI,02941
CUST000706,Raley's,"7408 Meadow Blvd, Ste A",Buffalo,NY,14290
CUST000707,Williams Kitchen,2820 Highland Ln,Louisville,KY,40237
CUST000708,Rite Aid,7916 Church Pl,Salt Lake City,UT,84184
CUST000709,Salt Lake City Wine & Spirits,"6668 Washington St, Ste A",Salt Lake City,UT,84107
CUST000710,Marco & Mike's Steakhouse,"1175 Cherry Pkwy, Ste A",Buffalo,NY,14216
CUST000711,Premier Wine & Spirits,4465 Church Pl,Indianapolis,IN,46214
CUST000712,The Red Bear,"9735 Forest Dr, Suite 200",Columbia,SC,29264
CUST000713,The Broken Spoke,"1612 Broad Way, Ste A",Springfield,IL,62747
CUST000714,Smith's Diner,"2545 Sunset St, #101",Baltimore,MD,21208
CUST000715,Romano's Pub,3707 River Pkwy,San Antonio,TX,78245
CUST000716,Cheers Bar & Grill,"8512 River Pkwy, Ste A",Fargo,ND,58128
CUST000717,Whole Foods Market,"827 Oak Pkwy, Unit B",Columbia,SC,29213
CUST000718,Hampton Inn by Hilton San Francisco,"7554 Harbor Pl, Suite 100",San Francisco,CA,94114
CUST000719,Salt Lake City Wine & Spirits,"3297 Commerce Pl, #101",Salt Lake City,UT,84155
CUST000720,Spec's Liquor,1824 Chestnut Ave,Wilmington,DE,19863
CUST000721,TGI Fridays,"1774 Harbor Blvd, #101",Burlington,VT,05429
CUST000722,DeLuca's Diner,"4043 Maple Dr, Unit B",Salt Lake City,UT,84158
CUST000723,Newark Ale House,9812 Peach Ct,Newark,NJ,07149
CUST000724,Casa Esposito,"4616 Division Rd, Unit B",Phoenix,AZ,85031
CUST000725,Garcia Kitchen,"4761 Forest Pkwy, #101",Burlington,VT,05449
CUST000726,Perkins Restaurant,"6797 Union Pl, #101",St. Louis,MO,63105
CUST000727,Bar Louie,"9035 Garden Dr, Suite 100",Omaha,NE,68129
CUST000728,Choice Hotels Econo Lodge Jersey City,"9409 Oak Rd, Ste A",Jersey City,NJ,07304
CUST000729,Springhill Suites by Marriott Baton Rouge,"9644 Bay Blvd, Unit B",Baton Rouge,LA,70886
CUST000730,CVS Pharmacy,"1948 Cedar Ln, #101",Memphis,TN,38168
CUST000731,Martinez's Diner,"4134 River Pl, Unit B",San Diego,CA,92181
CUST000732,Yard House,9335 Valley Ave,St. Louis,MO,63130
CUST000733,The New York Grille,"3115 Bay Ln, Unit B",New York,NY,10077
CUST000734,Total Spirits San Diego,"8962 Highland Ave, #101",San Diego,CA,92138
CUST000735,The Tap Room,9475 Lake Ln,Portland,OR,97223
CUST000736,Frank's Grill,"1687 Division Ave, Suite 100",Providence,RI,02906
CUST000737,Bob Evans,2423 Peach Dr,Anchorage,AK,99580
CUST000738,Fine Wine & Spirits,"7688 Forest Rd, Ste A",Indianapolis,IN,46200
CUST000739,Fort Worth Tap Room,4673 Peach Ct,Fort Worth,TX,76159
CUST000740,CVS Pharmacy,5962 Church Dr,Los Angeles,CA,90035
CUST000741,Five Guys,"5055 Peach Blvd, Suite 100",Kansas City,MO,64110
CUST000742,Chili's,2309 Bay Ct,Denver,CO,80264
CUST000743,BJ's Wholesale Club,2250 Highland Rd,Madison,WI,53759
CUST000744,Best Western Tucson,1313 Valley Pkwy,Tucson,AZ,85786
CUST000745,Reno Diner,"4451 Cedar Pkwy, Suite 200",Reno,NV,89531
CUST000746,Winn-Dixie,"3178 River Pl, Ste A",Albuquerque,NM,87126
CUST000747,Applebee's,4528 Division Pkwy,Eugene,OR,97477
CUST000748,CVS Pharmacy,9482 Oak Ave,Portland,OR,97299
CUST000749,Holiday Inn Express by IHG Queens,"1033 Forest Dr, Suite 200",Queens,NY,11359
CUST000750,Raley's,"4623 Maple St, Unit B",Colorado Springs,CO,80946
CUST000751,7-Eleven Store #7980,"5105 Main Way, Unit B",Jersey City,NJ,07303
CUST000752,Neighborhood Bar & Grill,"2349 Walnut Ct, Unit B",New York,NY,10099
CUST000753,Rite Aid,6102 Meadow Way,Little Rock,AR,72251
CUST000754,Richie's Grill,"1466 Oak Pkwy, Ste A",New York,NY,10025
CUST000755,Texas Roadhouse,"2403 Broad Blvd, Suite 100",Philadelphia,PA,19171
CUST000756,Albertsons,"7726 Market Ln, Suite 100",Sacramento,CA,95816
CUST000757,Papa Park's,7016 Broad Blvd,Providence,RI,02954
CUST000758,The Bottle Shop,"6502 Forest Ct, Suite 200",Columbus,OH,43253
CUST000759,Four Seasons Miami,"8843 Hill Ct, Ste A",Colorado Springs,CO,80993
CUST000760,The Bottle Shop,"9625 Meadow St, #101",Birmingham,AL,35253
CUST000761,Raley's,"5320 Hill Ln, Unit B",Virginia Beach,VA,23412
CUST000762,The Nguyen House,4270 Oak Ln,Jersey City,NJ,07312
CUST000763,World of Beer,2519 Maple Dr,Charlotte,NC,28257
CUST000764,Crowne Plaza by IHG Boston,4964 Maple St,Boston,MA,02126
CUST000765,The Broken Spoke,8499 Maple Pkwy,Birmingham,AL,35293
CUST000766,Down the Hatch,"2149 Bay Ct, Suite 200",Sacramento,CA,95866
CUST000767,Piggly Wiggly,8410 Meadow Way,Columbus,OH,43245
CUST000768,Al & Rosa's Steakhouse,3514 Cedar Pl,Las Vegas,NV,89120
CUST000769,Baltimore Bistro,5976 Peach Ln,Baltimore,MD,21248
CUST000770,Days Inn by Wyndham Lexington,"5836 Hill Dr, Ste A",Lexington,KY,40518
CUST000771,Rite Aid,"8419 Hill Pkwy, #101",Jacksonville,FL,32262
CUST000772,Piggly Wiggly,"262 Harbor Dr, Unit B",Portland,OR,97286
CUST000773,Providence Liquors,"8978 Walnut Pl, #101",Providence,RI,02957
CUST000774,Red Lobster,"5098 Market Rd, #101",Providence,RI,02939
CUST000775,Wawa #1103,3383 Park St,San Francisco,CA,94100
CUST000776,Casa Rossi,1185 Meadow Pl,Cincinnati,OH,45216
CUST000777,Golden Corral,3669 Chestnut Ave,Chicago,IL,60634
CUST000778,Food Lion,"7687 Industrial Pkwy, Ste A",Miami,FL,33167
CUST000779,Kwik Trip #2583,"8585 Maple Pl, Suite 200",Raleigh,NC,27625
CUST000780,Buffalo Taproom,"5193 Cedar St, Unit B",Buffalo,NY,14270
CUST000781,ampm #2826,"1986 Maple Ct, Suite 100",Columbia,SC,29205
CUST000782,The Jersey City Grille,"2331 Main Ct, Suite 100",Jersey City,NJ,07344
CUST000783,Place by Hyatt Newark,233 Maple Dr,Newark,NJ,07145
CUST000784,Lou & Phil's Steakhouse,1506 Green Blvd,Lexington,KY,40519
CUST000785,Sonic Drive-In,4894 Hill St,Hartford,CT,06132
CUST000786,Caruso's BBQ,"8773 Valley Ln, Ste A",Louisville,KY,40244
CUST000787,Mama Chen's,303 Market Pl,Columbia,SC,29208
CUST000788,The Rusty Bull,"3472 Elm Ave, Unit B",Jacksonville,FL,32212
CUST000789,The Rusty Nail,"5453 Spring Pkwy, Suite 200",Savannah,GA,31467
CUST000790,Steak 'n Shake,"227 Cherry Pl, Suite 200",Cleveland,OH,44177
CUST000791,Courtyard by Marriott Brooklyn,3236 Cherry St,Brooklyn,NY,11293
CUST000792,Mama Chen's,"825 Bay Ave, #101",Annapolis,MD,21473
CUST000793,Birmingham Taproom,"3860 Main Rd, #101",Birmingham,AL,35226
CUST000794,Bar Louie,7064 Church Ln,Atlanta,GA,30319
CUST000795,Columbia Brewing Co.,"5807 Division Blvd, Ste A",Columbia,SC,29226
CUST000796,Wawa #3891,"4215 Division Ln, Suite 200",Lexington,KY,40572
CUST000797,The Martinez House,5311 Division Ct,Worcester,MA,01634
CUST000798,Sports Page Bar,5906 Forest Blvd,St. Paul,MN,55121
CUST000799,Miller's Tavern,4751 Park Ln,Chicago,IL,60635
CUST000800,Waffle House,"803 Pine Rd, Suite 100",Columbia,SC,29250
CUST000801,Hilton Garden Inn Dallas,1873 Willow Pl,Baltimore,MD,21299
CUST000802,Garden Inn by Hilton Burlington,2304 Commerce Dr,Burlington,VT,05470
CUST000803,Madison Tap Room,"9690 Chestnut Pl, Ste A",Madison,WI,53784
CUST000804,The Black Stag,6395 Market Way,Spokane,WA,99207
CUST000805,The Keg & Stool,3565 Commerce Dr,Chicago,IL,60649
CUST000806,Walgreens,"8945 Cherry Ln, Suite 100",Raleigh,NC,27614
CUST000807,Lidl,"2305 Division Way, Suite 100",San Antonio,TX,78219
CUST000808,Red by Radisson Oklahoma City,"6496 Magnolia Way, Unit B",Oklahoma City,OK,73141
CUST000809,Virginia Beach Grill,"8117 Bay Blvd, Suite 200",Virginia Beach,VA,23442
CUST000810,Place by Hyatt Annapolis,"4331 Commerce Ave, Suite 100",Annapolis,MD,21468
CUST000811,Brown Kitchen,3714 Garden Dr,Baton Rouge,LA,70866
CUST000812,P.F. Chang's,"3959 Cedar Blvd, #101",Buffalo,NY,14260
CUST000813,Mama Caruso's Pizzeria,7936 Bay Pkwy,Birmingham,AL,35253
CUST000814,Columbus Liquors,"8065 Washington Rd, #101",Columbus,OH,43297
CUST000815,Courtyard by Marriott Chicago,"5188 Industrial Ln, Suite 100",Tucson,AZ,85716
CUST000816,Radisson Columbia,4401 Green Ave,Columbia,SC,29275
CUST000817,Holiday Inn Express by IHG Spokane,1061 Harbor Pkwy,Spokane,WA,99240
CUST000818,Chipotle Mexican Grill,6412 Garden Ave,Indianapolis,IN,46232
CUST000819,The Midnight Pint,"3594 Harbor Ave, Ste A",Memphis,TN,38177
CUST000820,Las Vegas Tap Room,8741 Willow Blvd,Las Vegas,NV,89174
CUST000821,The Draft House,9147 Meadow Ave,Cleveland,OH,44149
CUST000822,Perkins Restaurant,"3398 Forest Ave, Unit B",Kansas City,MO,64169
CUST000823,Old Virginia Beach Tavern,"5991 Chestnut Pkwy, #101",Virginia Beach,VA,23464
CUST000824,BevMo,"2207 Willow Blvd, Suite 200",Orlando,FL,32817
CUST000825,Walgreens,"3411 Industrial Ct, Suite 100",Baltimore,MD,21232
CUST000826,Hy-Vee,8415 Forest Ct,Brooklyn,NY,11242
CUST000827,Choice Hotels Comfort Inn Tulsa,1395 Division Rd,Tulsa,OK,74182
CUST000828,Pat & Phil's Steakhouse,"7394 Maple Way, Ste A",Portland,OR,97299
CUST000829,Steak 'n Shake,6021 Peach Ct,Raleigh,NC,27668
CUST000830,Stop & Shop,"348 Cherry Way, Ste A",Sioux Falls,SD,57180
CUST000831,Four Seasons Miami,605 Garden Ct,Fort Worth,TX,76147
CUST000832,Punch Bowl Social,5565 Broad Blvd,Baltimore,MD,21234
CUST000833,DoubleTree by Hilton Milwaukee,"9633 Cedar Ct, #101",Milwaukee,WI,53284
CUST000834,Atlanta Wine & Spirits,980 Cherry Pkwy,Atlanta,GA,30333
CUST000835,Chipotle Mexican Grill,1101 Industrial Pl,Honolulu,HI,96867
CUST000836,Caruso's Liquor Store,1296 Industrial Pl,Miami,FL,33162
CUST000837,Waffle House,2460 Green St,Sioux Falls,SD,57142
CUST000838,Piggly Wiggly,7690 River Pkwy,Charlotte,NC,28292
CUST000839,Detroit Brewing Co.,"8513 Oak Way, Suite 100",Detroit,MI,48243
CUST000840,The Bottle Shop,"9809 Elm Ln, Suite 100",Columbus,OH,43233
CUST000841,Kona Grill,"2080 Industrial Pkwy, Suite 100",Birmingham,AL,35270
CUST000842,World of Beer,7495 Cherry Rd,Orlando,FL,32842
CUST000843,Martinez's Pub,"2377 Cherry St, Suite 200",Phoenix,AZ,85007
CUST000844,Walgreens,"8429 Highland Pkwy, Ste A",Grand Rapids,MI,49547
CUST000845,Total Wine & More,"7877 Division Blvd, Suite 200",Tucson,AZ,85713
CUST000846,Patel's Tavern,4151 Green St,Reno,NV,89537
CUST000847,Caruso's Pub,280 Main Ln,St. Paul,MN,55134
CUST000848,Speedway #5970,"7092 Valley St, Unit B",Providence,RI,02922
CUST000849,Total Wine & More,"4139 Bay Ln, Suite 200",Portland,OR,97234
CUST000850,Best Western Plus Memphis,"6918 Meadow Ln, Unit B",Memphis,TN,38113
CUST000851,CVS Pharmacy,"1877 Willow Way, Ste A",Nashville,TN,37209
CUST000852,Bob & Pete's Steakhouse,9997 Green Ct,Atlanta,GA,30331
CUST000853,Courtyard by Marriott Reno,984 Willow Pkwy,Reno,NV,89527
CUST000854,Springhill Suites by Marriott Newark,"8002 Bay Ln, Suite 200",Newark,NJ,07164
CUST000855,Jersey City Brewing Co.,"8497 Church Way, Unit B",Jersey City,NJ,07394
CUST000856,Walgreens,7311 Harbor Ln,Grand Rapids,MI,49537
CUST000857,Walgreens,"9947 Sunset Blvd, Unit B",Austin,TX,78783
CUST000858,Denny's,"1342 Sunset Rd, Unit B",Omaha,NE,68113
CUST000859,Grand by Hyatt Albuquerque,"2435 Green Ave, Ste A",Albuquerque,NM,87186
CUST000860,Central Liquors,9221 Chestnut Ln,Detroit,MI,48223
CUST000861,Discount Liquor Mart,"299 Walnut Pl, Unit B",Virginia Beach,VA,23404
CUST000862,Perkins Restaurant,"379 Cherry Pl, #101",Reno,NV,89595
CUST000863,Stop & Shop,"3339 Peach Ln, Suite 100",New York,NY,10030
CUST000864,LongHorn Steakhouse,"8316 Market Pl, Ste A",Los Angeles,CA,90092
CUST000865,Papa Kim's,4898 Commerce Blvd,Milwaukee,WI,53271
CUST000866,Grand Rapids Bottle Shop,"7539 Division Ct, Ste A",Grand Rapids,MI,49516
CUST000867,House by Hyatt Raleigh,6637 Union Ave,Raleigh,NC,27644
CUST000868,Cleveland Brewing Co.,"9840 Industrial Ave, Suite 100",Cleveland,OH,44102
CUST000869,Pittsburgh Brewing Co.,1856 Union Ave,Pittsburgh,PA,15280
CUST000870,Ritz-Carlton New Orleans,3360 Park Ave,Birmingham,AL,35225
CUST000871,Lidl,"6600 Industrial Ave, Ste A",Fort Worth,TX,76133
CUST000872,Savannah Brewing Co.,"554 Broad Ave, Suite 200",Savannah,GA,31458
CUST000873,GetGo #759,927 Center Rd,Madison,WI,53754
CUST000874,House by Hyatt Houston,"8864 Bay St, #101",Houston,TX,77017
CUST000875,Fargo Taproom,2909 Lake Ave,Fargo,ND,58191
CUST000876,Super 8 by Wyndham Colorado Springs,5616 Division Blvd,Colorado Springs,CO,80947
CUST000877,Raley's,"310 Industrial Way, Suite 100",Louisville,KY,40294
CUST000878,Wawa #6190,"2751 Lake Ave, Suite 100",Grand Rapids,MI,49555
CUST000879,The Bottle Shop,"6008 Pine St, #101",Brooklyn,NY,11269
CUST000880,Premier Wine & Spirits,"390 Garden Ave, Unit B",Annapolis,MD,21496
CUST000881,Sports Page Bar,"7598 Market Ln, #101",Columbia,SC,29222
CUST000882,Detroit Diner,"5266 Lake Pkwy, Unit B",Detroit,MI,48248
CUST000883,Sports Page Bar,"3869 Bay Ave, Unit B",Cincinnati,OH,45295
CUST000884,Casa Jones,"2235 Chestnut Ct, #101",Salt Lake City,UT,84125
CUST000885,Walgreens,"4575 River Dr, Ste A",Kansas City,MO,64102
CUST000886,Five Guys,"6272 Maple Ave, Suite 100",Raleigh,NC,27665
CUST000887,Ramada by Wyndham Memphis,4845 Cedar St,Memphis,TN,38111
CUST000888,BevMo,1375 Broad Ct,Annapolis,MD,21449
CUST000889,Mike's Bar & Grill,"2968 Forest Way, Ste A",Columbia,SC,29238
CUST000890,Publix,"8276 Market St, Unit B",Savannah,GA,31417
CUST000891,Outback Steakhouse,"3480 Magnolia Pkwy, Unit B",Worcester,MA,01661
CUST000892,Martinez's Diner,6254 Market Pl,Tucson,AZ,85752
CUST000893,Staybridge Suites by IHG Jackson,"7393 Division Blvd, Suite 100",Jackson,MS,39250
CUST000894,Cheers Bar & Grill,"3078 Bay Way, Ste A",Chicago,IL,60696
CUST000895,Casey's General Store #7727,"1908 River Ln, Suite 100",Nashville,TN,37292
CUST000896,The Blue Tap,"5846 Park Ct, Suite 200",Raleigh,NC,27695
CUST000897,Park's BBQ,4445 Harbor Pkwy,Richmond,VA,23234
CUST000898,Luigi's Grill,"8891 Maple Ct, Ste A",Philadelphia,PA,19178
CUST000899,Boston Bistro,8361 Union Blvd,Boston,MA,02100
CUST000900,The Broken Spoke,3744 Harbor Ave,Jacksonville,FL,32243
CUST000901,Annapolis Liquors,"6742 Willow Blvd, #101",Annapolis,MD,21483
CUST000902,Johnson Kitchen,"1877 Main Dr, Suite 100",Baton Rouge,LA,70811
CUST000903,Perkins Restaurant,7398 Park Way,Kansas City,MO,64181
CUST000904,Sunset Lounge,"2802 Park Rd, Ste A",Cleveland,OH,44125
CUST000905,7-Eleven Store #7238,2197 Chestnut Pl,Albuquerque,NM,87108
CUST000906,Westin Atlanta Peachtree,5035 Walnut St,Queens,NY,11339
CUST000907,Kwik Trip #1759,5770 Valley Pkwy,Dallas,TX,75273
CUST000908,House by Hyatt Tulsa,"9024 Magnolia Ave, Suite 200",Tulsa,OK,74107
CUST000909,Holiday Inn by IHG Portland,"4283 Willow Blvd, Unit B",Portland,OR,97269
CUST000910,Buffalo Wild Wings,"1376 Market Ave, Suite 200",Houston,TX,77029
CUST000911,Best Western San Antonio,"2031 Main Ave, #101",San Antonio,TX,78279
CUST000912,Providence Bistro,2283 Cherry Ave,Providence,RI,02924
CUST000913,Cracker Barrel,"2299 Spring Ct, Ste A",Madison,WI,53783
CUST000914,Meijer,"4122 Oak Blvd, Unit B",Charlotte,NC,28239
CUST000915,Red by Radisson Baltimore,"3427 Garden Ave, Suite 100",Baltimore,MD,21255
CUST000916,Central Liquors,4223 Highland Ln,Cleveland,OH,44107
CUST000917,The Royal Stein,7943 Sunset Blvd,Philadelphia,PA,19113
CUST000918,Chili's,"2651 Division Ct, Suite 200",Grand Rapids,MI,49509
CUST000919,Corner Pocket Billiards & Bar,"887 Maple Ln, Ste A",Memphis,TN,38139
CUST000920,Best Western Premier Boston,"983 Maple Ct, Suite 100",Boston,MA,02195
CUST000921,Raising Cane's,"681 Walnut Pkwy, Ste A",Grand Rapids,MI,49594
CUST000922,Food Lion,"3429 Spring Rd, Ste A",Baltimore,MD,21261
CUST000923,Westin Atlanta Peachtree,6072 Cedar Dr,Reno,NV,89563
CUST000924,Sioux Falls Bistro,8154 Bay Ct,Sioux Falls,SD,57114
CUST000925,Chipotle Mexican Grill,"3220 Union Dr, Suite 200",Pittsburgh,PA,15259
CUST000926,Giant Eagle,2194 Pine Ln,Grand Rapids,MI,49510
CUST000927,Total Wine & More,"3919 Chestnut Pkwy, Ste A",Kansas City,MO,64143
CUST000928,Bob Evans,8623 Union Dr,Wilmington,DE,19828
CUST000929,Best Western Premier Brooklyn,"3103 Harbor Ct, Ste A",Brooklyn,NY,11295
CUST000930,Golden Corral,3091 Chestnut Rd,Jacksonville,FL,32263
CUST000931,WinCo Foods,"7383 Lake Pl, Ste A",Philadelphia,PA,19161
CUST000932,Choice Hotels Comfort Inn Los Angeles,842 Industrial Dr,Los Angeles,CA,90006
CUST000933,The Broken Spoke,"5874 River Dr, #101",Wilmington,DE,19819
CUST000934,Smith's Diner,"4734 Washington Pkwy, Suite 100",Honolulu,HI,96832
CUST000935,The Old Barrel,5282 Highland Blvd,Brooklyn,NY,11266
CUST000936,Sunset Lounge,8592 Cherry Ln,Columbus,OH,43202
CUST000937,Denny's,"9975 Commerce Ct, Suite 200",Spokane,WA,99262
CUST000938,Garcia's BBQ,"8313 Market Rd, #101",Providence,RI,02994
CUST000939,Columbia Kitchen,"3536 Valley Ct, Suite 100",Columbia,SC,29241
CUST000940,New Orleans Liquors,"1036 Elm Ave, Suite 100",New Orleans,LA,70145
CUST000941,Sam's Club,8745 Magnolia Rd,Jersey City,NJ,07378
CUST000942,Piggly Wiggly,6199 Harbor Ct,Sioux Falls,SD,57114
CUST000943,Choice Hotels Clarion San Diego,"6830 Willow St, #101",San Diego,CA,92102
CUST000944,Giant Eagle,5825 Cherry Ln,Nashville,TN,37218
CUST000945,Mama Rossi's,5730 Valley Rd,Dallas,TX,75202
CUST000946,Jersey City Diner,5895 Union Ct,Jersey City,NJ,07360
CUST000947,Fine Wine & Spirits,"5899 Center Rd, Suite 100",Jacksonville,FL,32250
CUST000948,Garcia Family Restaurant,7629 Chestnut Ct,Charlotte,NC,28290
CUST000949,Park's BBQ,2873 Broad Ln,Salt Lake City,UT,84106
CUST000950,Spec's Liquor,"7599 Harbor Dr, #101",Grand Rapids,MI,49508
CUST000951,The Rossi House,"2975 Spring Ave, Unit B",Raleigh,NC,27606
CUST000952,Lou & Jimmy's Steakhouse,"5231 Center Pl, Ste A",Miami,FL,33195
CUST000953,Perkins Restaurant,441 Main Ave,Pittsburgh,PA,15260
CUST000954,Kroger,"6895 Cedar Way, Unit B",Springfield,IL,62730
CUST000955,Sacramento Kitchen,7130 Willow Blvd,Sacramento,CA,95894
CUST000956,Sheetz #6149,"3707 Pine Dr, Unit B",Jersey City,NJ,07350
CUST000957,Red Robin,8224 Church Way,Little Rock,AR,72263
CUST000958,Ramada by Wyndham Austin,"7829 Magnolia St, Suite 200",Austin,TX,78799
CUST000959,Los Angeles Ale House,2659 Division Pl,Los Angeles,CA,90003
CUST000960,Papa Davis's,"3397 Elm Ave, Suite 100",Los Angeles,CA,90030
CUST000961,Walgreens,"1190 Willow Pl, #101",Sacramento,CA,95819
CUST000962,Birmingham Kitchen,"2051 Chestnut Rd, Suite 200",Birmingham,AL,35229
CUST000963,Raley's,"6622 Sunset Pkwy, Suite 200",Eugene,OR,97409
CUST000964,ampm #8480,4345 Park Ave,Portland,OR,97226
CUST000965,The Rusty Bear,"1804 Church Ct, Ste A",Kansas City,MO,64119
CUST000966,Walgreens,"2722 Highland Way, Suite 200",St. Paul,MN,55173
CUST000967,Oklahoma City Kitchen,"5769 Willow Pl, Suite 100",Oklahoma City,OK,73164
CUST000968,Johnson's Diner,"6144 Chestnut Dr, Unit B",St. Paul,MN,55159
CUST000969,Cheers Bar & Grill,5772 Main St,Buffalo,NY,14245
CUST000970,Nick's Grill,"8893 Cedar Pl, Unit B",San Diego,CA,92133
CUST000971,Publix,"9154 Market Dr, Suite 200",St. Paul,MN,55166
CUST000972,World of Beer,"8231 Forest Pkwy, Ste A",Brooklyn,NY,11285
CUST000973,Piggly Wiggly,"4998 Maple Ct, Suite 200",Oklahoma City,OK,73114
CUST000974,Applebee's,"7104 Maple Rd, Suite 200",Honolulu,HI,96881
CUST000975,Mama Williams's Kitchen,5640 Peach Ct,Minneapolis,MN,55403
CUST000976,Kwik Trip #6593,"1131 Spring Ave, Suite 100",Jacksonville,FL,32236
CUST000977,Mama Miller's Kitchen,3222 River Pkwy,Nashville,TN,37297
CUST000978,Sunset Lounge,6922 Cherry Pl,Memphis,TN,38109
CUST000979,Mama Nguyen's Kitchen,"3941 Harbor Ave, Suite 200",Savannah,GA,31494
CUST000980,Holiday Inn Express by IHG Milwaukee,"2774 Forest Ave, Ste A",Milwaukee,WI,53286
CUST000981,Sunset Lounge,3582 Sunset Pkwy,Honolulu,HI,96806
CUST000982,Miller's BBQ,1555 Garden Rd,Savannah,GA,31481
CUST000983,Vic's Bar & Grill,"4613 River Pl, Suite 200",Jacksonville,FL,32236
CUST000984,P.F. Chang's,"1544 Cedar St, Unit B",Annapolis,MD,21489
CUST000985,Stop & Shop,7004 Sunset Ln,Savannah,GA,31405
CUST000986,Joe's Seafood,"6826 Pine Ave, Ste A",Minneapolis,MN,55456
CUST000987,Buffalo Wild Wings,4440 Commerce Dr,Charlotte,NC,28209
CUST000988,Holiday Inn Express by IHG Seattle,5415 Lake Dr,Seattle,WA,98136
CUST000989,Regency by Hyatt Houston,"1987 Maple Rd, Suite 100",Houston,TX,77094
CUST000990,WinCo Foods,4259 Washington Dr,Phoenix,AZ,85070
CUST000991,Best Western Jackson,9899 Market St,Jackson,MS,39201
CUST000992,Lidl,578 Union Dr,Little Rock,AR,72260
CUST000993,Mama Rizzo's Kitchen,6731 Garden Way,Burlington,VT,05454
CUST000994,BJ's Wholesale Club,"6017 Chestnut Rd, Suite 100",Sacramento,CA,95831
CUST000995,Mama Miller's,8148 Church Pkwy,Memphis,TN,38127
CUST000996,Papa Davis's,8343 Magnolia Way,Albuquerque,NM,87195
CUST000997,Phil's Grill,697 Lake Pkwy,Chicago,IL,60675
CUST000998,Liquor Barn,"549 Church Ln, Suite 100",Little Rock,AR,72257
CUST000999,Kim's Pub,1392 Washington Blvd,Boston,MA,02137
CUST001000,Sam's Club,2276 Elm Ave,Detroit,MI,48256
